PollingUnitID,State,LGA,Ward,ElectionYear,RegisteredVoters,PartyAVotes,PartyBVotes,PartyCVotes,TotalVotesCast,Turnout Percentage,AnomalyFlag,MergeKey,LGA.1,State.1,ElectionYear.1,IncidentCount,AvgSeverityScore,AnomalyIndicator
PU513,Lagos,Eti-Osa,Ward AY,2023,720,355,335,15,705,97.92,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU514,Kano,Fagge,Ward AW,2023,780,385,365,15,765,98.08,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU515,Rivers,Port Harcourt,Ward AZ,2023,1050,520,495,20,1035,98.57,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU516,Abuja,Bwari,Ward AX,2023,1110,550,525,20,1095,98.65,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU517,Lagos,Surulere,Ward BB,2023,660,320,300,15,640,96.97,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU518,Kano,Nassarawa,Ward BB,2023,950,470,450,20,935,98.42,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU519,Rivers,Obio/Akpor,Ward BF,2023,1020,505,485,15,1005,98.53,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU520,Abuja,AMAC,Ward BA,2023,1300,635,605,25,1265,97.31,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU521,Lagos,Eti-Osa,Ward AZ,2023,730,360,340,15,715,97.95,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU522,Kano,Fagge,Ward AX,2023,790,390,370,15,775,98.1,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU523,Rivers,Port Harcourt,Ward BA,2023,1060,525,500,20,1045,98.58,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU524,Abuja,Bwari,Ward AY,2023,1120,555,530,20,1105,98.66,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU525,Lagos,Surulere,Ward BC,2023,670,325,305,15,650,97.01,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU526,Kano,Nassarawa,Ward BC,2023,960,475,455,20,945,98.44,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU527,Rivers,Obio/Akpor,Ward BG,2023,1030,510,490,15,1015,98.54,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU528,Abuja,AMAC,Ward BB,2023,1310,640,610,25,1275,97.33,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU529,Lagos,Eti-Osa,Ward BA,2023,740,365,345,15,725,97.97,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU530,Kano,Fagge,Ward AY,2023,800,395,375,15,785,98.12,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU531,Rivers,Port Harcourt,Ward BB,2023,1070,530,505,20,1055,98.6,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU532,Abuja,Bwari,Ward AZ,2023,1130,560,535,20,1115,98.67,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU533,Lagos,Surulere,Ward BD,2023,680,330,310,15,660,97.06,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU534,Kano,Nassarawa,Ward BD,2023,970,480,460,20,955,98.45,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU535,Rivers,Obio/Akpor,Ward BH,2023,1040,515,495,15,1025,98.56,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU536,Abuja,AMAC,Ward BC,2023,1320,645,615,25,1285,97.35,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU537,Lagos,Eti-Osa,Ward BB,2023,750,370,350,15,735,98,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU538,Kano,Fagge,Ward AZ,2023,810,400,380,15,795,98.15,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU539,Rivers,Port Harcourt,Ward BC,2023,1080,535,510,20,1065,98.61,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU540,Abuja,Bwari,Ward BA,2023,1140,565,540,20,1125,98.68,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU541,Lagos,Surulere,Ward BE,2023,690,335,315,15,670,97.1,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU542,Kano,Nassarawa,Ward BE,2023,980,485,465,20,965,98.47,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU543,Rivers,Obio/Akpor,Ward BI,2023,1050,520,500,15,1035,98.57,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU544,Abuja,AMAC,Ward BD,2023,1330,650,620,25,1295,97.37,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU545,Lagos,Eti-Osa,Ward BC,2023,760,375,355,15,745,98.03,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU546,Kano,Fagge,Ward BA,2023,820,405,385,15,805,98.17,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU547,Rivers,Port Harcourt,Ward BD,2023,1090,540,515,20,1075,98.62,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU548,Abuja,Bwari,Ward BB,2023,1150,570,545,20,1135,98.7,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU549,Lagos,Surulere,Ward BF,2023,700,340,320,15,680,97.14,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU550,Kano,Nassarawa,Ward BF,2023,990,490,470,20,975,98.48,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU551,Rivers,Obio/Akpor,Ward BJ,2023,1060,525,505,15,1045,98.58,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU552,Abuja,AMAC,Ward BE,2023,1340,655,625,25,1305,97.39,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU553,Lagos,Eti-Osa,Ward BD,2023,770,380,360,15,755,98.05,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU554,Kano,Fagge,Ward BB,2023,830,410,390,15,815,98.19,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU555,Rivers,Port Harcourt,Ward BE,2023,1100,545,520,20,1085,98.64,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU556,Abuja,Bwari,Ward BC,2023,1160,575,550,20,1145,98.71,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU557,Lagos,Surulere,Ward BG,2023,710,345,325,15,690,97.18,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU558,Kano,Nassarawa,Ward BG,2023,1000,495,475,20,985,98.5,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU559,Rivers,Obio/Akpor,Ward BK,2023,1070,530,510,15,1055,98.6,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU560,Abuja,AMAC,Ward BF,2023,1350,660,630,25,1315,97.41,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU561,Lagos,Eti-Osa,Ward BE,2023,780,385,365,15,765,98.08,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU562,Kano,Fagge,Ward BC,2023,840,415,395,15,825,98.21,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU563,Rivers,Port Harcourt,Ward BF,2023,1110,550,525,20,1095,98.65,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU564,Abuja,Bwari,Ward BD,2023,1170,580,555,20,1155,98.72,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU565,Lagos,Surulere,Ward BH,2023,720,350,330,15,700,97.22,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU566,Kano,Nassarawa,Ward BH,2023,1010,500,480,20,995,98.51,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU567,Rivers,Obio/Akpor,Ward BL,2023,1080,535,515,15,1065,98.61,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU568,Abuja,AMAC,Ward BG,2023,1360,665,635,25,1325,97.43,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU569,Lagos,Eti-Osa,Ward BF,2023,790,390,370,15,775,98.1,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU570,Kano,Fagge,Ward BD,2023,850,420,400,15,835,98.24,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU571,Rivers,Port Harcourt,Ward BG,2023,1120,555,530,20,1105,98.66,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU572,Abuja,Bwari,Ward BE,2023,1180,585,560,20,1165,98.73,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU573,Lagos,Surulere,Ward BI,2023,730,355,335,15,710,97.26,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU574,Kano,Nassarawa,Ward BI,2023,1020,505,485,20,1005,98.53,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU575,Rivers,Obio/Akpor,Ward BM,2023,1090,540,520,15,1075,98.62,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU576,Abuja,AMAC,Ward BH,2023,1370,670,640,25,1335,97.45,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU577,Lagos,Eti-Osa,Ward BG,2023,800,395,375,15,785,98.12,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU578,Kano,Fagge,Ward BE,2023,860,425,405,15,845,98.26,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU579,Rivers,Port Harcourt,Ward BH,2023,1130,560,535,20,1115,98.67,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU580,Abuja,Bwari,Ward BF,2023,1190,590,565,20,1175,98.74,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU581,Lagos,Surulere,Ward BJ,2023,740,360,340,15,720,97.3,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU582,Kano,Nassarawa,Ward BJ,2023,1030,510,490,20,1015,98.54,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU583,Rivers,Obio/Akpor,Ward BN,2023,1100,545,525,15,1085,98.64,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU584,Abuja,AMAC,Ward BI,2023,1380,675,645,25,1345,97.46,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU585,Lagos,Eti-Osa,Ward BH,2023,810,400,380,15,795,98.15,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU586,Kano,Fagge,Ward BF,2023,870,430,410,15,855,98.28,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU587,Rivers,Port Harcourt,Ward BI,2023,1140,565,540,20,1125,98.68,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU588,Abuja,Bwari,Ward BG,2023,1200,595,570,20,1185,98.75,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU589,Lagos,Surulere,Ward BK,2023,750,365,345,15,730,97.33,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU590,Kano,Nassarawa,Ward BK,2023,1040,515,495,20,1025,98.56,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU591,Rivers,Obio/Akpor,Ward BO,2023,1110,550,530,15,1095,98.65,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU592,Abuja,AMAC,Ward BJ,2023,1390,680,650,25,1355,97.48,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU593,Lagos,Eti-Osa,Ward BI,2023,820,405,385,15,805,98.17,Normal,Eti-Osa-Lagos-2023,Eti-Osa,Lagos,2023,12,3.833333333,0
PU594,Kano,Fagge,Ward BG,2023,880,435,415,15,865,98.3,Normal,Fagge-Kano-2023,Fagge,Kano,2023,12,4.833333333,0
PU595,Rivers,Port Harcourt,Ward BJ,2023,1150,570,545,20,1135,98.7,Normal,Port Harcourt-Rivers-2023,Port Harcourt,Rivers,2023,13,4.769230769,0
PU596,Abuja,Bwari,Ward BH,2023,1210,600,575,20,1195,98.76,Normal,Bwari-Abuja-2023,Bwari,Abuja,2023,12,4,0
PU597,Lagos,Surulere,Ward BL,2023,760,370,350,15,740,97.37,Normal,Surulere-Lagos-2023,Surulere,Lagos,2023,13,4.692307692,0
PU598,Kano,Nassarawa,Ward BL,2023,1050,520,500,20,1035,98.57,Normal,Nassarawa-Kano-2023,Nassarawa,Kano,2023,13,4.769230769,0
PU599,Rivers,Obio/Akpor,Ward BP,2023,1120,555,535,15,1105,98.66,Normal,Obio/Akpor-Rivers-2023,Obio/Akpor,Rivers,2023,12,4.833333333,0
PU600,Abuja,AMAC,Ward BK,2023,1400,685,655,25,1365,97.5,Normal,AMAC-Abuja-2023,AMAC,Abuja,2023,12,3,0
PU601,Lagos,Surulere,Ward BM,2019,500,240,220,10,470,94,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU602,Kano,Nassarawa,Ward BM,2019,800,390,370,15,775,96.88,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU603,Rivers,Obio/Akpor,Ward BQ,2019,890,440,420,15,875,98.31,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU604,Abuja,AMAC,Ward BL,2019,1150,560,530,25,1115,96.96,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU605,Lagos,Eti-Osa,Ward BJ,2019,600,290,270,15,575,95.83,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU606,Kano,Fagge,Ward BH,2019,650,320,300,15,635,97.69,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU607,Rivers,Port Harcourt,Ward BK,2019,920,455,430,20,905,98.37,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU608,Abuja,Bwari,Ward BI,2019,980,485,460,20,965,98.47,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU609,Lagos,Surulere,Ward BN,2019,510,245,225,10,480,94.12,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU610,Kano,Nassarawa,Ward BN,2019,810,395,375,15,785,96.91,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU611,Rivers,Obio/Akpor,Ward BR,2019,900,445,425,15,885,98.33,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU612,Abuja,AMAC,Ward BM,2019,1160,565,535,25,1125,96.98,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU613,Lagos,Eti-Osa,Ward BK,2019,610,295,275,15,585,95.9,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU614,Kano,Fagge,Ward BI,2019,660,325,305,15,645,97.73,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU615,Rivers,Port Harcourt,Ward BL,2019,930,460,435,20,915,98.39,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU616,Abuja,Bwari,Ward BJ,2019,990,490,465,20,975,98.48,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU617,Lagos,Surulere,Ward BO,2019,520,250,230,10,490,94.23,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU618,Kano,Nassarawa,Ward BO,2019,820,400,380,15,795,96.95,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU619,Rivers,Obio/Akpor,Ward BS,2019,910,450,430,15,895,98.35,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU620,Abuja,AMAC,Ward BN,2019,1170,570,540,25,1135,97.01,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU621,Lagos,Eti-Osa,Ward BL,2019,620,300,280,15,595,95.97,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU622,Kano,Fagge,Ward BJ,2019,670,330,310,15,655,97.76,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU623,Rivers,Port Harcourt,Ward BM,2019,940,465,440,20,925,98.4,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU624,Abuja,Bwari,Ward BK,2019,1000,495,470,20,985,98.5,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU625,Lagos,Surulere,Ward BP,2019,530,255,235,10,500,94.34,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU626,Kano,Nassarawa,Ward BP,2019,830,405,385,15,805,96.99,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU627,Rivers,Obio/Akpor,Ward BT,2019,920,455,435,15,905,98.37,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU628,Abuja,AMAC,Ward BO,2019,1180,575,545,25,1145,97.03,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU629,Lagos,Eti-Osa,Ward BM,2019,630,305,285,15,605,96.03,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU630,Kano,Fagge,Ward BK,2019,680,335,315,15,665,97.79,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU631,Rivers,Port Harcourt,Ward BN,2019,950,470,445,20,935,98.42,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU632,Abuja,Bwari,Ward BL,2019,1010,500,475,20,995,98.51,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU633,Lagos,Surulere,Ward BQ,2019,540,260,240,10,510,94.44,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU634,Kano,Nassarawa,Ward BQ,2019,840,410,390,15,815,97.02,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU635,Rivers,Obio/Akpor,Ward BU,2019,930,460,440,15,915,98.39,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU636,Abuja,AMAC,Ward BP,2019,1190,580,550,25,1155,97.06,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU637,Lagos,Eti-Osa,Ward BN,2019,640,310,290,15,615,96.09,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU638,Kano,Fagge,Ward BL,2019,690,340,320,15,675,97.83,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU639,Rivers,Port Harcourt,Ward BO,2019,960,475,450,20,945,98.44,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU640,Abuja,Bwari,Ward BM,2019,1020,505,480,20,1005,98.53,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU641,Lagos,Surulere,Ward BR,2019,550,265,245,10,520,94.55,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU642,Kano,Nassarawa,Ward BR,2019,850,415,395,15,825,97.06,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU643,Rivers,Obio/Akpor,Ward BV,2019,940,465,445,15,925,98.4,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU644,Abuja,AMAC,Ward BQ,2019,1200,585,555,25,1165,97.08,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU645,Lagos,Eti-Osa,Ward BO,2019,650,315,295,15,625,96.15,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU646,Kano,Fagge,Ward BM,2019,700,345,325,15,685,97.86,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU647,Rivers,Port Harcourt,Ward BP,2019,970,480,455,20,955,98.45,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU648,Abuja,Bwari,Ward BN,2019,1030,510,485,20,1015,98.54,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU649,Lagos,Surulere,Ward BS,2019,560,270,250,10,530,94.64,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU650,Kano,Nassarawa,Ward BS,2019,860,420,400,15,835,97.09,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU651,Rivers,Obio/Akpor,Ward BW,2019,950,470,450,15,935,98.42,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU652,Abuja,AMAC,Ward BR,2019,1210,590,560,25,1175,97.11,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU653,Lagos,Eti-Osa,Ward BP,2019,660,320,300,15,635,96.21,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU654,Kano,Fagge,Ward BN,2019,710,350,330,15,695,97.89,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU655,Rivers,Port Harcourt,Ward BQ,2019,980,485,460,20,965,98.47,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU656,Abuja,Bwari,Ward BO,2019,1040,515,490,20,1025,98.56,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU657,Lagos,Surulere,Ward BT,2019,570,275,255,10,540,94.74,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU658,Kano,Nassarawa,Ward BT,2019,870,425,405,15,845,97.13,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU659,Rivers,Obio/Akpor,Ward BX,2019,960,475,455,15,945,98.44,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU660,Abuja,AMAC,Ward BS,2019,1220,595,565,25,1185,97.13,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU661,Lagos,Eti-Osa,Ward BQ,2019,670,325,305,15,645,96.27,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU662,Kano,Fagge,Ward BO,2019,720,355,335,15,705,97.92,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU663,Rivers,Port Harcourt,Ward BR,2019,990,490,465,20,975,98.48,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU664,Abuja,Bwari,Ward BP,2019,1050,520,495,20,1035,98.57,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU665,Lagos,Surulere,Ward BU,2019,580,280,260,10,550,94.83,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU666,Kano,Nassarawa,Ward BU,2019,880,430,410,15,855,97.16,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU667,Rivers,Obio/Akpor,Ward BY,2019,970,480,460,15,955,98.45,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU668,Abuja,AMAC,Ward BT,2019,1230,600,570,25,1195,97.15,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU669,Lagos,Eti-Osa,Ward BR,2019,680,330,310,15,655,96.32,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU670,Kano,Fagge,Ward BP,2019,730,360,340,15,715,97.95,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU671,Rivers,Port Harcourt,Ward BS,2019,1000,495,470,20,985,98.5,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU672,Abuja,Bwari,Ward BQ,2019,1060,525,500,20,1045,98.58,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU673,Lagos,Surulere,Ward BV,2019,590,285,265,10,560,94.92,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU674,Kano,Nassarawa,Ward BV,2019,890,435,415,15,865,97.19,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU675,Rivers,Obio/Akpor,Ward BZ,2019,980,485,465,15,965,98.47,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
PU676,Abuja,AMAC,Ward BU,2019,1240,605,575,25,1205,97.18,Normal,AMAC-Abuja-2019,AMAC,Abuja,2019,12,2,0
PU677,Lagos,Eti-Osa,Ward BS,2019,690,335,315,15,665,96.38,Normal,Eti-Osa-Lagos-2019,Eti-Osa,Lagos,2019,12,2.416666667,0
PU678,Kano,Fagge,Ward BQ,2019,740,365,345,15,725,97.97,Normal,Fagge-Kano-2019,Fagge,Kano,2019,12,3.833333333,0
PU679,Rivers,Port Harcourt,Ward BT,2019,1010,500,475,20,995,98.51,Normal,Port Harcourt-Rivers-2019,Port Harcourt,Rivers,2019,13,4.307692308,0
PU680,Abuja,Bwari,Ward BR,2019,1070,530,505,20,1055,98.6,Normal,Bwari-Abuja-2019,Bwari,Abuja,2019,12,3,0
PU681,Lagos,Surulere,Ward BW,2019,600,290,270,10,570,95,Normal,Surulere-Lagos-2019,Surulere,Lagos,2019,14,3.785714286,0
PU682,Kano,Nassarawa,Ward BW,2019,900,440,420,15,875,97.22,Normal,Nassarawa-Kano-2019,Nassarawa,Kano,2019,14,3.785714286,0
PU683,Rivers,Obio/Akpor,Ward CA,2019,990,490,470,15,975,98.48,Normal,Obio/Akpor-Rivers-2019,Obio/Akpor,Rivers,2019,12,3.916666667,0
